t_s,poolPct
39.9,215.1
40.0,203.2
40.1,174.5
40.2,167.2
40.3,225.2
40.4,188.2
40.5,283.6
40.6,264.2
40.7,164.3
40.8,102.2
40.9,262.4
41.0,198.6
41.1,169.1
41.2,148.1
41.3,207.0
41.4,188.7
41.5,295.9
41.6,278.2
41.7,214.6
41.8,185.2
41.9,257.9
42.0,210.4
42.1,129.5
42.2,207.4
42.3,203.1
42.4,180.0
42.5,365.0
42.6,256.8
42.7,281.7
42.8,113.1
42.9,231.4
43.0,207.9
43.1,182.1
43.2,154.0
43.3,331.3
43.4,299.2
43.5,338.1
43.6,295.3
43.7,231.0
43.8,201.8
43.9,223.6
44.0,201.1
44.1,141.9
44.2,222.2
44.3,312.7
44.4,298.1
44.5,307.7
44.6,251.2
44.7,195.4
44.8,204.4
44.9,229.3
45.0,177.0
45.1,156.2
45.2,189.2
45.3,241.7
45.4,218.1
45.5,314.2
45.6,309.7
45.7,212.5
45.8,196.4
45.9,281.5
46.0,230.3
46.1,151.0
46.2,203.0
46.3,231.3
46.4,249.9
46.5,216.9
46.6,135.8
46.7,140.4
46.8,213.7
46.9,367.2
47.0,308.3
47.1,248.2
47.2,177.4
47.3,229.3
47.4,212.9
47.5,276.5
47.6,287.0
47.7,216.1
47.8,189.3
47.9,202.7
48.0,206.1
48.1,154.7
48.2,215.2
48.3,209.3
48.4,238.1
48.5,304.6
48.6,282.8
48.7,260.4
48.8,253.2
48.9,275.4
49.0,234.7
49.1,166.6
49.2,229.4
49.3,251.7
49.4,256.4
49.5,279.8
49.6,273.8
49.7,214.6
49.8,207.7
49.9,280.7
50.0,243.0
50.1,152.6
50.2,211.9
50.3,271.5
50.4,216.0
50.5,248.8
50.6,285.9
50.7,238.5
50.8,203.1
50.9,262.9
51.0,215.3
51.1,158.9
51.2,238.7
51.3,229.7
51.4,248.9
51.5,331.7
51.6,289.4
51.7,223.2
51.8,128.9
51.9,252.0
52.0,203.8
52.1,181.9
52.2,216.3
52.3,257.2
52.4,270.1
52.5,267.6
52.6,277.8
52.7,205.6
52.8,171.1
52.9,200.0
53.0,202.3
53.1,175.5
53.2,239.6
53.3,235.1
53.4,260.7
53.5,324.1
53.6,279.0
53.7,255.9
53.8,206.4
53.9,248.2
54.0,223.0
54.1,164.9
54.2,209.0
54.3,247.6
54.4,188.9
54.5,270.5
54.6,292.9
54.7,282.7
54.8,260.6
54.9,301.1
55.0,257.3
55.1,126.3
55.2,178.4
55.3,232.2
55.4,197.0
55.5,252.5
55.6,297.8
55.7,217.9
55.8,144.5
55.9,232.1
56.0,205.8
56.1,170.3
56.2,176.5
56.3,276.6
56.4,223.4
56.5,274.6
56.6,299.2
56.7,272.6
56.8,199.4
56.9,270.2
57.0,231.1
57.1,156.9
57.2,159.8
57.3,239.0
57.4,218.4
57.5,296.0
57.6,315.4
57.7,255.8
57.8,175.7
57.9,265.1
58.0,232.9
58.1,158.4
58.2,176.5
58.3,228.4
58.4,213.2
58.5,245.7
58.6,282.8
58.7,202.8
58.8,164.7
58.9,233.5
