t_s,poolPct
39.9,126.6
40.0,177.9
40.1,201.5
40.2,251.3
40.3,244.6
40.4,133.8
40.5,88.9
40.6,169.2
40.7,187.3
40.8,136.9
40.9,89.3
41.0,169.4
41.1,190.7
41.2,214.3
41.3,288.8
41.4,124.5
41.5,81.4
41.6,203.0
41.7,195.3
41.8,113.3
41.9,145.9
42.0,191.6
42.1,233.0
42.2,309.7
42.3,271.6
42.4,107.1
42.5,53.0
42.6,228.0
42.7,184.9
42.8,148.3
42.9,133.1
43.0,211.3
43.1,180.6
43.2,195.2
43.3,212.6
43.4,150.9
43.5,123.5
43.6,174.6
43.7,177.3
43.8,116.7
43.9,165.0
44.0,164.6
44.1,168.6
44.2,258.5
44.3,189.8
44.4,107.9
44.5,6.0
44.6,152.2
44.7,154.8
44.8,92.0
44.9,136.1
45.0,176.7
45.1,222.3
45.2,266.2
45.3,176.9
45.4,88.5
45.5,73.5
45.6,170.6
45.7,185.0
45.8,111.1
45.9,39.7
46.0,145.8
46.1,186.6
46.2,190.6
46.3,202.3
46.4,134.6
46.5,111.1
46.6,167.0
46.7,177.5
46.8,113.5
46.9,112.3
47.0,160.2
47.1,235.6
47.2,277.8
47.3,258.3
47.4,106.9
47.5,42.8
47.6,198.8
47.7,182.0
47.8,108.7
47.9,148.9
48.0,175.3
48.1,206.1
48.2,246.5
48.3,271.8
48.4,118.1
48.5,89.7
48.6,159.5
48.7,195.0
48.8,126.0
48.9,94.0
49.0,107.7
49.1,171.3
49.2,248.8
49.3,258.0
49.4,161.6
49.5,91.4
49.6,139.5
49.7,207.0
49.8,142.2
49.9,112.9
50.0,192.5
50.1,182.5
50.2,254.9
50.3,286.2
50.4,128.2
50.5,53.8
50.6,172.5
50.7,193.6
50.8,197.9
50.9,218.7
51.0,204.5
51.1,140.7
51.2,198.1
51.3,203.8
51.4,172.3
51.5,238.8
51.6,175.6
51.7,155.4
51.8,101.8
51.9,99.5
52.0,204.2
52.1,204.9
52.2,279.9
52.3,235.8
52.4,95.1
52.5,43.0
52.6,164.2
52.7,170.2
52.8,76.3
52.9,100.6
53.0,182.9
